artists,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
Campbell I.C.,0.06641,0.691,0.7245,0.0008365,0.24,-10.293,0.03065,133.974,0.5760000000000001
Campeche Show,0.0829,0.6765,0.7815,0.0,0.256,-6.0495,0.04095,136.08,0.7659999999999999
Camper Van Beethoven,0.21283599999999994,0.4228000000000001,0.7648,0.008712458000000001,0.19494000000000009,-9.510799999999998,0.04458,155.48659999999995,0.649
Cam’ron,0.032156347826086965,0.6842173913043479,0.7331304347826086,0.00015917739130434785,0.2796521739130435,-5.8163043478260885,0.26662608695652185,92.80556521739132,0.5840434782608696
Can't Hang,0.0745,0.628,0.6990000000000001,1.3e-06,0.0826,-6.662000000000001,0.0529,174.218,0.302
Canaan Smith,0.0107,0.5589999999999999,0.7659999999999999,6.979999999999999e-05,0.194,-5.056,0.0295,145.26,0.723
Canadian Brass,0.994,0.273,0.0313,0.8290000000000001,0.0718,-21.431,0.0324,98.771,0.229
Canadian Cast of 'Phantom Of The Opera',0.344,0.5329999999999999,0.375,0.0,0.113,-13.456,0.0325,120.765,0.397
Canciones De Cuna,0.0,0.0,2.01e-05,0.0,0.0,-15.776,0.0,0.0,0.0
Candace,0.2952571428571429,0.6097142857142857,0.7158571428571429,5.514285714285715e-06,0.1516142857142857,-4.928857142857142,0.1752,135.68871428571427,0.6575714285714286
Candeia,0.189,0.461,0.589,0.0,0.132,-7.5779999999999985,0.315,75.203,0.964
Candi Staton,0.30975714285714284,0.6379999999999999,0.5774285714285714,4.675714285714287e-06,0.16802857142857142,-11.473714285714285,0.0446142857142857,112.81514285714287,0.8238571428571427
Candide Ensemble,0.944,0.319,0.209,0.00114,0.331,-12.192,0.0381,121.614,0.194
Candide Ensemble & Orchestra,0.91,0.421,0.18,0.0,0.514,-16.649,0.0402,132.674,0.607
Candide Orchestra,0.8119999999999999,0.35700000000000004,0.4915,0.6509999999999999,0.0967,-10.32,0.08075,82.9295,0.4415
Candido,0.00763,0.633,0.85,0.7759999999999999,0.301,-11.313,0.0405,121.439,0.843
Candido Camero,0.931,0.627,0.439,0.655,0.197,-10.655,0.0602,133.251,0.614
"Candido das Neves ""Indio""",0.888,0.397,0.138,0.0,0.132,-16.906,0.0357,90.364,0.153
Candlebox,0.045920333333333334,0.5277499999999999,0.7106666666666669,2.9226666666666686e-05,0.12608333333333338,-6.62475,0.05953333333333333,127.24158333333334,0.4472499999999999
Candlemass,0.0002182666666666667,0.2195555555555556,0.8316666666666667,0.030825222222222236,0.13013333333333332,-4.667444444444445,0.06743333333333335,113.51766666666668,0.2001333333333333
Candy & The Kisses,0.49,0.449,0.6779999999999999,2.84e-06,0.7390000000000001,-5.547999999999999,0.0337,150.97899999999996,0.705
Candy Candido,0.9,0.594,0.715,0.0121,0.4270000000000001,-14.245,0.0898,118.753,0.455
Candy Dulfer,0.28600000000000003,0.7705,0.5429999999999999,0.42975,0.1006,-9.0195,0.02975,99.01,0.638
Candy Johnson,0.9736666666666666,0.5008333333333334,0.4505000000000001,0.89,0.21301666666666666,-14.137666666666668,0.06470000000000001,129.0635,0.6886666666666668
Candy Lo,0.7003333333333334,0.738,0.4773333333333333,0.0,0.10466666666666667,-5.192,0.0352,114.02133333333332,0.4256666666666667
Candyman,0.0954,0.94,0.662,0.0,0.376,-8.786,0.292,101.403,0.657
Canhoto,0.6378,0.4725999999999999,0.469,0.38932,0.2362,-9.762,0.034480000000000004,110.9008,0.7726000000000001
Canibus,0.033466666666666665,0.7519999999999999,0.5833333333333334,0.0,0.5933333333333333,-9.627666666666666,0.413,94.06700000000001,0.5479999999999999
Canned Heat,0.471724625,0.5879583333333332,0.44202083333333336,0.08632830166666665,0.16303958333333335,-13.464375,0.08058541666666666,121.53658333333328,0.6681875
Cannibal Corpse,0.00024828,0.2753333333333334,0.9773333333333332,0.6768333333333333,0.09965000000000004,-7.426666666666668,0.10521666666666668,124.32066666666668,0.30306666666666665
Cannibus,0.087,0.68,0.764,0.0,0.0978,-6.574,0.523,99.309,0.789
Cannonball Adderley,0.7672285714285715,0.4915071428571429,0.3454407142857144,0.2675342307142857,0.1851257142857143,-11.197292857142855,0.04107428571428569,111.65293571428572,0.5067757142857141
Cannonball Adderley Quartet,0.8334999999999999,0.5091666666666668,0.3953333333333333,0.0034013333333333326,0.1007,-9.924833333333334,0.034683333333333316,134.92116666666666,0.5644999999999999
Cannonball Adderley Sextet,0.7675000000000001,0.494,0.5235,0.0003357,0.7809999999999999,-12.0425,0.05015,93.3335,0.804
Cannons,0.12,0.737,0.6779999999999999,0.16699999999999998,0.123,-7.0120000000000005,0.0953,102.045,0.687
Cano Estremera,0.6095,0.637,0.6218333333333333,3.226833333333333e-05,0.11516666666666668,-10.264666666666667,0.042883333333333336,117.62733333333335,0.9195
Canserbero,0.5009333333333333,0.596,0.7410666666666668,0.09240137466666667,0.32068,-6.0858,0.2442000000000001,102.3514,0.5026
Cantus,0.975,0.334,0.145,0.281,0.085,-14.682,0.0337,87.617,0.195
Canyon City,0.7979999999999999,0.5529999999999999,0.274,7.13e-06,0.103,-12.564,0.0379,86.67200000000004,0.208
Caos,0.0174,0.695,0.7959999999999999,0.0,0.0493,-6.057,0.0361,114.804,0.652
Cap,0.0128,0.682,0.513,0.0,0.212,-6.312,0.396,130.085,0.338
Cap'n Jazz,0.0011036666666666666,0.4026666666666667,0.8409999999999999,0.001520333333333333,0.10323333333333333,-6.996333333333332,0.050633333333333336,100.49566666666668,0.35200000000000004
Capcom Sound Team,0.44044700000000003,0.23199999999999998,0.5146499999999999,0.4531,0.11699999999999999,-16.195999999999998,0.09199999999999996,107.66500000000002,0.2095
Capella Brugensis,0.988,0.109,0.0414,0.114,0.106,-25.91,0.0482,82.111,0.0367
Capella Istropolitana,0.9522000000000002,0.30094800000000005,0.094836,0.6248600000000001,0.14169599999999996,-21.924799999999994,0.044088,117.91168000000002,0.20707199999999998
Capital Cities,0.003663000000000001,0.7075,0.6990000000000001,0.0022095,0.0672,-4.9655000000000005,0.0352,108.9675,0.8704999999999999
Capital Kings,0.00535,0.6859999999999999,0.915,4.7e-06,0.0672,-4.13,0.0972,140.982,0.517
Capital Letters,0.022,0.838,0.5579999999999999,0.004370000000000001,0.0756,-7.382999999999999,0.0875,120.605,0.935
Capital Steez,0.4692,0.5772,0.8054,0.0,0.1316,-3.3336,0.2948000000000001,140.6274,0.8628
Capleton,0.14059000000000002,0.7366999999999999,0.7128000000000001,2.3e-06,0.18394000000000002,-5.892200000000001,0.2719,120.8974,0.7857
Capone-N-Noreaga,0.051042500000000005,0.7734999999999999,0.78725,0.00044571125,0.224125,-6.63325,0.308875,113.488125,0.597
Cappadonna,0.14211017391304348,0.6589130434782606,0.7403478260869566,0.00020338260869565226,0.37442608695652174,-7.292434782608695,0.3622173913043479,103.91443478260872,0.5841304347826087
Cappella Coloniensis,0.982,0.406,0.172,0.0258,0.108,-14.912,0.0432,131.499,0.38
Captain & Tennille,0.5834444444444444,0.5985555555555556,0.5008888888888889,0.00010672222222222222,0.17907777777777778,-9.747777777777776,0.049477777777777766,112.15688888888887,0.5646666666666665
Captain Beefheart,0.426,0.617,0.34,0.0,0.1,-10.456,0.0258,83.551,0.462
Captain Beefheart & His Magic Band,0.3443428571428572,0.5595714285714285,0.5974285714285713,0.2411217814285713,0.14175357142857142,-11.374964285714285,0.05979642857142858,116.62889285714279,0.6863928571428571
Captain Beyond,0.093185,0.3363333333333334,0.7411666666666666,0.02620906666666667,0.3578333333333334,-9.516166666666663,0.07613333333333333,150.88466666666667,0.6321666666666665
Captain Cuts,0.121,0.7,0.872,7.08e-06,0.103,-5.896,0.0666,125.03,0.7609999999999999
Captain Hollywood Project,0.225,0.6609999999999999,0.847,0.835,0.0863,-11.855,0.0349,125.862,0.71
Captain Jack,0.0418,0.7015,0.931,0.05602075,0.28300000000000003,-6.1595,0.057399999999999986,145.454,0.6535
Car Seat Headrest,0.13372000000000006,0.486,0.5700000000000001,0.15253786666666666,0.0932,-7.461999999999999,0.0421,129.26066666666665,0.3973333333333333
Caralisa Monteiro,0.295,0.63,0.63,1.26e-05,0.0934,-7.525,0.0364,107.103,0.517
Caramella Girls,0.0287,0.625,0.9985,0.431,0.194,-4.160500000000001,0.0998,164.78599999999997,0.7995000000000001
Caramelos De Cianuro,0.27,0.544,0.758,0.00175,0.12,-5.897,0.0422,140.924,0.5589999999999999
Caravan,0.1303,0.5466,0.4214000000000001,0.22755999999999998,0.20628000000000002,-14.151999999999996,0.06122,112.8912,0.54
Caravan Palace,0.28570999999999996,0.7676000000000001,0.921,0.104789958,0.20860000000000006,-5.1450000000000005,0.19086,121.05300000000004,0.7448
Carbon Leaf,0.11835000000000002,0.6479999999999999,0.7390000000000001,0.0,0.14500000000000002,-6.5335,0.04595,101.7295,0.6509999999999999
Cardenales De Nuevo León,0.34700000000000003,0.7284074074074075,0.6444074074074071,7.535703703703703e-05,0.08905925925925924,-6.9135925925925985,0.059714814814814825,116.09240740740749,0.8334074074074077
Cardi B,0.14889616666666658,0.8289166666666662,0.6722499999999998,0.0003447513333333333,0.15328000000000006,-5.563633333333334,0.20061333333333328,130.26796666666667,0.52065
Cardinal Rex Jim Lawson,0.079,0.74,0.4370000000000001,2.83e-06,0.0961,-10.016,0.228,105.737,0.59
Caribou,0.5549542857142857,0.6648571428571428,0.6152857142857143,0.5241714285714284,0.3697714285714286,-9.535,0.03848571428571429,127.37342857142859,0.5581428571428572
Carin Leon,0.5114666666666668,0.6728666666666666,0.4834666666666667,4.1440000000000005e-06,0.18064,-4.834866666666667,0.03459333333333334,142.60866666666666,0.8463333333333335
Carl Allen,0.8270000000000001,0.458,0.217,0.805,0.194,-16.582,0.0328,107.506,0.128
Carl Anderson,0.5770000000000001,0.4534166666666666,0.4566666666666667,0.0069342225,0.1274,-11.398583333333333,0.0759916666666667,108.03633333333332,0.3840833333333333
Carl Belew,0.831,0.5670000000000001,0.29600000000000004,0.0007469999999999999,0.273,-13.412,0.0296,114.279,0.48
Carl Borg,0.974,0.199,0.00937,0.984,0.114,-27.362,0.0402,88.76,0.0327
Carl Butler,0.882,0.5255,0.2345,8.7e-07,0.09735,-11.4485,0.03055,119.8925,0.563
Carl Carlton,0.3089666666666667,0.7723333333333334,0.6163333333333333,0.01,0.15513333333333335,-7.063333333333333,0.06933333333333333,116.62066666666664,0.5710000000000001
Carl Cotner,0.8935,0.5005,0.3255,0.0,0.09395,-11.5865,0.04905,181.079,0.8144999999999999
Carl Cotner & His Orchestra,0.8973333333333334,0.578,0.21233333333333326,0.0,0.4046666666666667,-12.732,0.05136666666666667,128.05166666666665,0.7593333333333333
Carl Cotner's Orchestra,0.928,0.741,0.19,0.0,0.117,-11.686,0.0729,159.865,0.954
Carl Cotner's Orchestra and Chorus,0.708,0.6184999999999999,0.2355,0.0,0.14650000000000002,-12.2475,0.02965,99.365,0.736
Carl Dawkins,0.81,0.772,0.406,0.00966,0.075,-6.347,0.24,88.14,0.4970000000000001
Carl Ditters von Dittersdorf,0.984,0.215,0.0688,0.518,0.13699999999999998,-20.354,0.0453,87.014,0.0959
Carl Douglas,0.0422,0.598,0.6729999999999999,6.840000000000001e-05,0.289,-10.431,0.0693,102.035,0.59
Carl Engel,0.6579999999999999,0.211,0.166,1.33e-06,0.101,-22.161,0.0456,101.375,0.0457
Carl Feaster,0.861,0.6809999999999999,0.377,0.0,0.34,-7.54,0.0566,130.041,0.528
Carl Fischer,0.994,0.609,0.125,0.0,0.0769,-17.408,0.21600000000000005,145.892,0.769
Carl Leopold Sjöberg,0.992,0.211,0.0959,0.00292,0.0813,-17.369,0.0414,88.23,0.0655
Carl Mann,0.816,0.3670000000000001,0.7140000000000001,3.76e-06,0.29,-6.484,0.0687,173.44099999999997,0.8909999999999999
Carl Maria von Weber,0.9629285714285716,0.3670357142857143,0.17121428571428576,0.6294666303571429,0.13284999999999994,-17.716607142857143,0.04614642857142857,102.4780357142857,0.18802857142857127
Carl Michael Ziehrer,0.979,0.446,0.355,0.0138,0.366,-8.966000000000003,0.0491,95.641,0.544
Carl Millöcker,0.9005000000000001,0.2365,0.264,1.38e-06,0.10915,-12.4315,0.0395,151.257,0.1865
Carl Nielsen,0.993,0.49,0.0764,0.92,0.0989,-21.642,0.11,156.612,0.262
Carl Orff,0.8003333333333332,0.39316666666666666,0.20191666666666666,0.2818676766666666,0.17300000000000004,-17.636666666666674,0.0393,106.45850000000002,0.3775
Carl Perkins,0.5122035294117646,0.5816176470588234,0.6811470588235298,0.025035883529411763,0.3201235294117647,-9.24538235294118,0.09732058823529413,117.73300000000002,0.7747058823529409
Carl Philipp Emanuel Bach,0.984,0.375,0.2335,0.11785,0.132,-18.2945,0.03955,118.4265,0.45799999999999996
Carl Philipp Emanuel Bach Chamber Orchestra,0.873,0.534,0.418,0.93,0.123,-20.658,0.038,126.122,0.961
Carl Sandburg,0.961,0.4336666666666665,0.07476666666666668,1.04e-06,0.25499999999999995,-26.673333333333336,0.544,60.08733333333333,0.08733333333333332
Carl Schuricht,0.959409090909091,0.2697727272727273,0.1938772727272728,0.8235909090909085,0.2385499999999999,-15.510863636363638,0.04154545454545455,88.64686363636366,0.19141818181818174
Carl Sims,0.0166,0.535,0.473,0.0,0.0459,-14.876,0.0533,163.926,0.8170000000000001
Carl Smith,0.6713333333333334,0.7206666666666667,0.4373333333333333,0.0,0.0808,-11.257666666666665,0.0417,102.49933333333333,0.9493333333333333
Carl Stamitz,0.986,0.141,0.0414,0.873,0.107,-28.163,0.0476,91.276,0.0634
Carl Tausig,0.992,0.342,0.185,0.8935,0.24900000000000005,-17.789,0.05185,118.181,0.34805
Carl Thomas,0.2465375,0.66875,0.5814999999999999,1.1756250000000005e-05,0.20832500000000007,-7.407750000000001,0.1105375,126.87775000000002,0.468125
Carl Tucker,0.32806,0.5756,0.6859000000000002,0.0955659,0.22709000000000001,-7.237099999999997,0.04590999999999999,115.3608,0.7386999999999999
Carl Verheyen,0.7640000000000001,0.4770624999999999,0.3603125,0.8274375000000002,0.14048125,-10.165375,0.036587500000000016,113.45268750000002,0.37386249999999976
Carl Woitschach,0.9859999999999998,0.6454761904761908,0.4721428571428571,0.8353190476190474,0.2513047619047619,-8.91780952380952,0.05331428571428571,116.13399999999996,0.7397142857142855
Carla Boni,0.9512222222222226,0.5078333333333334,0.2294555555555556,0.13875776166666667,0.2328944444444445,-13.745833333333332,0.0608888888888889,105.93805555555558,0.4924444444444445
Carla Boni con Orchestra Pepe Latini,0.931,0.6579999999999999,0.21600000000000005,0.00345,0.108,-24.144,0.0564,118.665,0.8270000000000001
Carla Bruni,0.6946666666666667,0.6543333333333332,0.4186666666666667,0.0024227000000000003,0.11166666666666668,-11.002666666666668,0.0574,117.40333333333332,0.39833333333333343
Carla Gavazzi,0.991,0.30862500000000004,0.31705,0.13484949999999998,0.282375,-12.728625,0.0519,97.06675,0.2066
Carla J. Hargrove,0.7090000000000001,0.536,0.446,0.0,0.13,-8.501,0.117,138.746,0.624
Carla Morrison,0.7280000000000001,0.5660000000000001,0.28119999999999995,2.62e-07,0.13540000000000002,-9.670000000000002,0.03974,155.19860000000003,0.3102
Carla Thomas,0.3683125,0.6306875000000001,0.33469375,0.0016559400000000007,0.17788749999999998,-12.962937499999995,0.04244374999999998,131.0694375,0.7014999999999997
Carlene Carter,0.3995,0.6224999999999999,0.9265,1.775e-06,0.09685,-5.2165,0.03705,158.72349999999997,0.8470000000000001
Carlie Hanson,0.1,0.569,0.726,0.0,0.244,-5.343,0.17800000000000002,185.946,0.373
Carlin Glynn,0.733,0.32299999999999995,0.386,0.0,0.0831,-7.2360000000000015,0.0319,150.82299999999995,0.263
Carlo Badioli,0.98,0.415,0.14512499999999998,0.00493925,0.379,-19.066750000000006,0.08985,110.49799999999999,0.28300000000000003
Carlo Bergonzi,0.981375,0.353625,0.300375,0.009260931249999998,0.2523375,-12.8301875,0.08336874999999999,93.662875,0.25593750000000004
Carlo Buti,0.9837187499999996,0.4493125,0.1957578125,0.05452455218749998,0.16791874999999998,-14.904234374999987,0.05608281249999997,107.81317187500004,0.4802656250000002
Carlo Buti Con Orchestra Stefano Ferruzzi,0.949,0.6946666666666667,0.3393333333333333,4.533333333333334e-06,0.18736666666666668,-10.291333333333332,0.08993333333333332,120.56799999999998,0.8386666666666667
Carlo Forti,0.975,0.3285454545454545,0.1862272727272727,0.003947081818181818,0.2658181818181818,-15.884454545454547,0.07408181818181818,112.62254545454545,0.16075454545454548
"Carlo Forti, Aurora Cattelani,Giuseppe di Stefano, Orchestra del Teatro alla Scala di Milano, Tullio Serafin",0.977,0.38,0.237,1.17e-05,0.202,-12.703,0.0381,125.057,0.156
Carlo Maria Giulini,0.9744,0.3052,0.14181333333333335,0.4575051333333333,0.15873999999999994,-21.82653333333333,0.07171333333333334,111.32466666666666,0.2672133333333333
Carlo Pepoli,0.9611428571428572,0.3391428571428571,0.20424285714285714,0.056954175714285724,0.1829285714285714,-16.269285714285715,0.04875714285714285,68.97914285714286,0.2288142857142857
Carlo Rizzi,0.9865,0.3095,0.1094,7.195000000000001e-05,0.0988,-17.0985,0.04825,140.08999999999997,0.2112
Carlo Rustichelli,0.82,0.31,0.125,0.9,0.0859,-16.994,0.0342,133.901,0.275
Carlo Savina,0.92,0.382,0.205,0.00309,0.234,-14.904000000000002,0.0326,97.854,0.264
Carlo Tagliabue,0.9455555555555556,0.4471851851851853,0.2683111111111112,0.09373858888888886,0.23253703703703704,-12.773259259259259,0.16635185185185186,93.47977777777778,0.2446296296296297
"Carlos ""Potato"" Valdez",0.506,0.4913333333333333,0.7053333333333333,0.2856,0.4223333333333333,-10.093,0.05710000000000001,120.13466666666666,0.6110000000000001
"Carlos ""Totico"" Eugenio",0.5174,0.4814,0.6911999999999999,0.21372,0.4826,-10.385,0.05776,124.7502,0.5882000000000001
Carlos Argentino,0.7829999999999999,0.6866666666666666,0.35016666666666657,1.705e-06,0.1034,-11.903999999999998,0.058966666666666674,127.50799999999998,0.8678333333333331
Carlos Baute,0.5336666666666666,0.754,0.6783333333333333,0.0,0.11766666666666666,-5.8850000000000025,0.0373,106.72766666666666,0.7936666666666667
Carlos Dante,0.98625,0.6629999999999999,0.37925,0.17049999999999998,0.2484,-7.223750000000001,0.12405,141.13175,0.937
Carlos Di Sarli,0.8818181818181821,0.5105454545454546,0.3905454545454546,0.5406687872727273,0.3238454545454546,-7.890272727272728,0.04180000000000001,118.18590909090904,0.5885454545454546
Carlos Galhardo,0.991,0.7120000000000001,0.623,0.5660000000000001,0.303,-9.828,0.04,134.58,0.926
Carlos Galán,0.9875405405405406,0.6366216216216217,0.2166729729729729,0.2786505405405405,0.2619351351351352,-14.411540540540544,0.09957027027027024,127.8855135135135,0.8078108108108107
Carlos Gardel,0.9807058823529416,0.6605588235294119,0.2967647058823528,0.042007589411764704,0.17441470588235286,-12.186764705882359,0.15839705882352945,110.81499999999998,0.6872941176470585
Carlos Gomez,0.728,0.475,0.292,2.25e-05,0.121,-10.902,0.128,94.042,0.0917
Carlos Gonzalez,0.762,0.723,0.594,0.933,0.105,-11.979,0.0339,130.55,0.97
Carlos Guichandut,0.95375,0.34175,0.19575,0.000406475,0.37825,-17.01225,0.093675,89.07074999999998,0.14615
Carlos Kleiber,0.95364,0.2758800000000001,0.14239200000000002,0.4533319039999999,0.22796,-19.705600000000008,0.049296,110.70676,0.16308799999999998
Carlos Lafuente,0.8820000000000001,0.41200000000000003,0.544,0.3405,0.499,-9.2825,0.09555,155.73250000000004,0.7655000000000001
Carlos Lyra,0.8959999999999999,0.642,0.258,0.00984,0.118,-19.059,0.046,156.864,0.489
Carlos Mejia,0.994,0.502,0.17600000000000002,0.0238,0.117,-14.869000000000002,0.0476,117.685,0.604
Carlos Mejía,0.8900000000000001,0.485375,0.3133750000000001,0.012310124999999998,0.31551250000000003,-10.934375,0.056399999999999985,100.89600000000002,0.525125
Carlos Montoya,0.9540000000000002,0.5087692307692308,0.3297692307692308,0.9040769230769232,0.13171538461538465,-16.65830769230769,0.05454615384615385,107.64561538461538,0.4803846153846154
Carlos Munguia,0.963,0.285,0.36,1.93e-05,0.269,-8.026,0.0561,75.793,0.166
Carlos Petrel,0.879,0.5589999999999999,0.147,0.0,0.138,-15.618,0.0494,126.148,0.632
Carlos Ponce,0.6409999999999999,0.276,0.5720000000000001,0.0,0.2,-7.818,0.0377,77.986,0.285
Carlos Pérez,0.381,0.866,0.879,5.09e-05,0.0787,-5.33,0.0343,131.333,0.917
Carlos Ramos,0.871,0.6609999999999999,0.233,0.0,0.112,-6.8679999999999986,0.0353,105.121,0.383
Carlos Rivera,0.499,0.4295,0.5225,1.16e-05,0.12305,-6.9525,0.0327,161.8015,0.32199999999999995
Carlos Rodgers,0.0367,0.69,0.861,0.000412,0.142,-9.968,0.0845,118.876,0.529
